# Command: cargo run --release -p slate-kv-sim --bin wa_study_paper --capacity-sweep > docs/porposal/data/wa_study_matched.csv
# Capacity-sensitivity sweep: cap_ref_segs in {16,24,35,48,64,96,128} x u_target {0.5..0.9} x s {0.0,0.6,0.9,1.2} x 4 arms x seeds {1,2,3} = 1680 rows.
# Purpose: separate the utilisation effect from the CAPACITY effect. The original harness varied both together (its cap_segs fell 63->35 as u went 0.5->0.9).
# cap_ref_segs=35 reproduces the original harness's u=0.9 operating point and is where its 1/(1-u) bound violations live.
# Columns identical to wa_study.csv. FILTER degenerate==true BEFORE USE: at cap<=24 (and cap=35 for the 2-head arms) GC starves and WA is meaningless.
# Platform: macOS 26.5.2 / arm64 / 12 cores / 24 GiB. PURE IN-PROCESS GC MODEL - no flash backend (not FileFlash, not SimFlash), not the SLATE engine.
# Model limits: no RS(12,8) parity, no commit markers, no checkpoints, no encryption. rs_parity_factor=(RS_K+RS_M)/RS_K=1.5000 from crates/slate-kv-erasure/src/lib.rs (RS_K=8, RS_M=4, RS_N=12); column wa_steady_with_rs_parity = wa_steady*1.5.
u_target,s,gc_type,seed,capacity_matched,cap_ref_segs,cap_segs,cap_records,net_records,n_keys,live_keys,realized_u,realized_u_net,wa_all,wa_steady,bound_1_over_1_minus_u,bound_ok,bound_excess_pct,bound_net,bound_net_ok,wa_steady_with_rs_parity,degenerate,victim_live_frac,gc_calls,victims,guard_hits,starves
0.70,0.0,hot_cold,2,gross,96,96,6144,5952,4301,4301,0.7000,0.7226,1.9394,1.9522,3.3337,true,-41.44,3.6051,true,2.9283,false,0.4886,1537,3004,0,0
0.70,0.0,hot_cold,3,gross,96,96,6144,5952,4301,4301,0.7000,0.7226,1.9414,1.9575,3.3337,true,-41.28,3.6051,true,2.9363,false,0.4892,1537,3007,0,0
0.70,0.0,hot_cold_net,1,net,96,97,6208,6016,4301,4301,0.6928,0.7149,1.8971,1.9085,3.2554,true,-41.37,3.5079,true,2.8628,false,0.4773,1536,2937,0,0
0.70,0.0,hot_cold_net,2,net,96,97,6208,6016,4301,4301,0.6928,0.7149,1.8951,1.9071,3.2554,true,-41.42,3.5079,true,2.8607,false,0.4767,1536,2934,0,0
0.70,0.0,hot_cold_net,3,net,96,97,6208,6016,4301,4301,0.6928,0.7149,1.8966,1.9114,3.2554,true,-41.29,3.5079,true,2.8671,false,0.4771,1536,2936,0,0
0.70,0.0,hot_cold_extra2,1,none,96,98,6272,6080,4301,4301,0.6857,0.7074,1.8522,1.8693,3.1821,true,-41.26,3.4177,true,2.8039,false,0.4646,1535,2866,0,0
0.70,0.0,hot_cold_extra2,2,none,96,98,6272,6080,4301,4301,0.6857,0.7074,1.8530,1.8640,3.1821,true,-41.42,3.4177,true,2.7961,false,0.4649,1535,2867,0,0
0.70,0.0,hot_cold_extra2,3,none,96,98,6272,6080,4301,4301,0.6857,0.7074,1.8569,1.8695,3.1821,true,-41.25,3.4177,true,2.8042,false,0.4660,1535,2873,0,0
0.80,0.0,single,1,reference,96,96,6144,6016,4915,4915,0.8000,0.8170,2.8627,2.8863,4.9992,true,-42.27,5.4641,true,4.3294,false,0.6533,1452,4455,0,0
0.80,0.0,single,2,reference,96,96,6144,6016,4915,4915,0.8000,0.8170,2.8589,2.8819,4.9992,true,-42.35,5.4641,true,4.3228,false,0.6528,1455,4449,0,0
0.80,0.0,single,3,reference,96,96,6144,6016,4915,4915,0.8000,0.8170,2.8564,2.8752,4.9992,true,-42.49,5.4641,true,4.3127,false,0.6526,1454,4445,0,0
0.80,0.0,hot_cold,1,gross,96,96,6144,5952,4915,4915,0.8000,0.8258,2.8943,2.9199,4.9992,true,-41.59,5.7396,true,4.3798,false,0.6569,1547,4506,0,0
0.80,0.0,hot_cold,2,gross,96,96,6144,5952,4915,4915,0.8000,0.8258,2.8944,2.9114,4.9992,true,-41.76,5.7396,true,4.3671,false,0.6569,1547,4506,0,0
0.80,0.0,hot_cold,3,gross,96,96,6144,5952,4915,4915,0.8000,0.8258,2.8987,2.9134,4.9992,true,-41.72,5.7396,true,4.3702,false,0.6574,1547,4513,0,0
0.80,0.0,hot_cold_net,1,net,96,97,6208,6016,4915,4915,0.7917,0.8170,2.7734,2.7858,4.8012,true,-41.98,5.4641,true,4.1787,false,0.6420,1546,4316,0,0
0.80,0.0,hot_cold_net,2,net,96,97,6208,6016,4915,4915,0.7917,0.8170,2.7669,2.7844,4.8012,true,-42.01,5.4641,true,4.1766,false,0.6411,1546,4306,0,0
0.80,0.0,hot_cold_net,3,net,96,97,6208,6016,4915,4915,0.7917,0.8170,2.7798,2.7919,4.8012,true,-41.85,5.4641,true,4.1879,false,0.6427,1547,4327,0,0
0.80,0.0,hot_cold_extra2,1,none,96,98,6272,6080,4915,4915,0.7836,0.8084,2.6620,2.6782,4.6220,true,-42.05,5.2189,true,4.0173,false,0.6271,1545,4141,0,0
0.80,0.0,hot_cold_extra2,2,none,96,98,6272,6080,4915,4915,0.7836,0.8084,2.6524,2.6693,4.6220,true,-42.25,5.2189,true,4.0040,false,0.6257,1545,4126,0,0
0.80,0.0,hot_cold_extra2,3,none,96,98,6272,6080,4915,4915,0.7836,0.8084,2.6589,2.6745,4.6220,true,-42.13,5.2189,true,4.0118,false,0.6267,1545,4136,0,0
0.90,0.0,single,1,reference,96,96,6144,6016,5530,5530,0.9001,0.9192,6.1672,6.2486,10.0065,true,-37.55,12.3786,true,9.3729,false,0.8386,1444,9628,0,0
0.90,0.0,single,2,reference,96,96,6144,6016,5530,5530,0.9001,0.9192,6.1958,6.2575,10.0065,true,-37.47,12.3786,true,9.3862,false,0.8393,1444,9673,0,0
0.90,0.0,single,3,reference,96,96,6144,6016,5530,5530,0.9001,0.9192,6.1691,6.2356,10.0065,true,-37.68,12.3786,true,9.3533,false,0.8386,1441,9631,0,0
0.90,0.0,hot_cold,1,gross,96,96,6144,5952,5530,5530,0.9001,0.9291,6.3215,6.3605,10.0065,true,-36.44,14.1043,true,9.5408,false,0.8424,1556,9870,0,0
0.90,0.0,hot_cold,2,gross,96,96,6144,5952,5530,5530,0.9001,0.9291,6.3497,6.3862,10.0065,true,-36.18,14.1043,true,9.5793,false,0.8431,1556,9914,0,0
0.90,0.0,hot_cold,3,gross,96,96,6144,5952,5530,5530,0.9001,0.9291,6.3356,6.3644,10.0065,true,-36.40,14.1043,true,9.5465,false,0.8427,1557,9893,0,0
0.90,0.0,hot_cold_net,1,net,96,97,6208,6016,5530,5530,0.8908,0.9192,5.6451,5.6874,9.1563,true,-37.89,12.3786,true,8.5311,false,0.8236,1555,8812,0,0
0.90,0.0,hot_cold_net,2,net,96,97,6208,6016,5530,5530,0.8908,0.9192,5.6489,5.6783,9.1563,true,-37.98,12.3786,true,8.5175,false,0.8238,1555,8818,0,0
0.90,0.0,hot_cold_net,3,net,96,97,6208,6016,5530,5530,0.8908,0.9192,5.6726,5.7028,9.1563,true,-37.72,12.3786,true,8.5542,false,0.8244,1556,8856,0,0
0.90,0.0,hot_cold_extra2,1,none,96,98,6272,6080,5530,5530,0.8817,0.9095,5.1081,5.1548,8.4528,true,-39.02,11.0545,true,7.7322,false,0.8052,1554,7972,0,0
0.90,0.0,hot_cold_extra2,2,none,96,98,6272,6080,5530,5530,0.8817,0.9095,5.1197,5.1409,8.4528,true,-39.18,11.0545,true,7.7114,false,0.8056,1554,7990,0,0
0.90,0.0,hot_cold_extra2,3,none,96,98,6272,6080,5530,5530,0.8817,0.9095,5.1280,5.1562,8.4528,true,-39.00,11.0545,true,7.7343,false,0.8059,1554,8003,0,0
0.50,0.6,single,1,reference,96,96,6144,6016,3072,3072,0.5000,0.5106,1.3624,1.3735,2.0000,true,-31.33,2.0435,true,2.0602,false,0.2720,1041,2082,0,0
0.50,0.6,single,2,reference,96,96,6144,6016,3072,3072,0.5000,0.5106,1.3632,1.3751,2.0000,true,-31.24,2.0435,true,2.0627,false,0.2723,1042,2084,0,0
0.50,0.6,single,3,reference,96,96,6144,6016,3072,3072,0.5000,0.5106,1.3643,1.3768,2.0000,true,-31.16,2.0435,true,2.0652,false,0.2729,1043,2086,0,0
0.50,0.6,hot_cold,1,gross,96,96,6144,5952,3072,3072,0.5000,0.5161,1.3532,1.3625,2.0000,true,-31.87,2.0667,true,2.0438,false,0.2667,1518,2069,0,0
0.50,0.6,hot_cold,2,gross,96,96,6144,5952,3072,3072,0.5000,0.5161,1.3491,1.3611,2.0000,true,-31.94,2.0667,true,2.0417,false,0.2644,1518,2063,0,0
0.50,0.6,hot_cold,3,gross,96,96,6144,5952,3072,3072,0.5000,0.5161,1.3518,1.3626,2.0000,true,-31.87,2.0667,true,2.0438,false,0.2659,1518,2067,0,0
0.50,0.6,hot_cold_net,1,net,96,97,6208,6016,3072,3072,0.4948,0.5106,1.3402,1.3491,1.9796,true,-31.85,2.0435,true,2.0237,false,0.2596,1517,2048,0,0
0.50,0.6,hot_cold_net,2,net,96,97,6208,6016,3072,3072,0.4948,0.5106,1.3389,1.3507,1.9796,true,-31.77,2.0435,true,2.0261,false,0.2588,1517,2046,0,0
0.50,0.6,hot_cold_net,3,net,96,97,6208,6016,3072,3072,0.4948,0.5106,1.3414,1.3539,1.9796,true,-31.61,2.0435,true,2.0309,false,0.2602,1517,2050,0,0
0.50,0.6,hot_cold_extra2,1,none,96,98,6272,6080,3072,3072,0.4898,0.5053,1.3317,1.3417,1.9600,true,-31.54,2.0213,true,2.0126,false,0.2548,1516,2034,0,0
0.50,0.6,hot_cold_extra2,2,none,96,98,6272,6080,3072,3072,0.4898,0.5053,1.3298,1.3410,1.9600,true,-31.58,2.0213,true,2.0115,false,0.2537,1516,2031,0,0
0.50,0.6,hot_cold_extra2,3,none,96,98,6272,6080,3072,3072,0.4898,0.5053,1.3313,1.3428,1.9600,true,-31.49,2.0213,true,2.0143,false,0.2546,1516,2033,0,0
0.60,0.6,single,1,reference,96,96,6144,6016,3686,3686,0.5999,0.6127,1.6158,1.6310,2.4996,true,-34.75,2.5820,true,2.4466,false,0.3867,1244,2488,0,0
0.60,0.6,single,2,reference,96,96,6144,6016,3686,3686,0.5999,0.6127,1.6123,1.6289,2.4996,true,-34.83,2.5820,true,2.4433,false,0.3855,1241,2482,0,0
0.60,0.6,single,3,reference,96,96,6144,6016,3686,3686,0.5999,0.6127,1.6171,1.6300,2.4996,true,-34.79,2.5820,true,2.4449,false,0.3873,1245,2490,0,0
0.60,0.6,hot_cold,1,gross,96,96,6144,5952,3686,3686,0.5999,0.6193,1.6041,1.6201,2.4996,true,-35.18,2.6267,true,2.4302,false,0.3820,1528,2471,0,0
0.60,0.6,hot_cold,2,gross,96,96,6144,5952,3686,3686,0.5999,0.6193,1.6070,1.6181,2.4996,true,-35.27,2.6267,true,2.4271,false,0.3830,1528,2476,0,0
0.60,0.6,hot_cold,3,gross,96,96,6144,5952,3686,3686,0.5999,0.6193,1.6060,1.6183,2.4996,true,-35.26,2.6267,true,2.4275,false,0.3828,1528,2474,0,0
0.60,0.6,hot_cold_net,1,net,96,97,6208,6016,3686,3686,0.5938,0.6127,1.5849,1.6004,2.4615,true,-34.99,2.5820,true,2.4005,false,0.3745,1527,2440,0,0
0.60,0.6,hot_cold_net,2,net,96,97,6208,6016,3686,3686,0.5938,0.6127,1.5827,1.5940,2.4615,true,-35.25,2.5820,true,2.3909,false,0.3736,1527,2437,0,0
0.60,0.6,hot_cold_net,3,net,96,97,6208,6016,3686,3686,0.5938,0.6127,1.5873,1.5968,2.4615,true,-35.13,2.5820,true,2.3952,false,0.3755,1527,2444,0,0
0.60,0.6,hot_cold_extra2,1,none,96,98,6272,6080,3686,3686,0.5877,0.6062,1.5657,1.5812,2.4254,true,-34.80,2.5397,true,2.3719,false,0.3669,1526,2409,0,0
0.60,0.6,hot_cold_extra2,2,none,96,98,6272,6080,3686,3686,0.5877,0.6062,1.5682,1.5798,2.4254,true,-34.86,2.5397,true,2.3697,false,0.3678,1527,2414,0,0
0.60,0.6,hot_cold_extra2,3,none,96,98,6272,6080,3686,3686,0.5877,0.6062,1.5668,1.5799,2.4254,true,-34.86,2.5397,true,2.3698,false,0.3673,1526,2411,0,0
0.70,0.6,single,1,reference,96,96,6144,6016,4301,4301,0.7000,0.7149,2.0720,2.0927,3.3337,true,-37.22,3.5079,true,3.1391,false,0.5217,1126,3211,0,0
0.70,0.6,single,2,reference,96,96,6144,6016,4301,4301,0.7000,0.7149,2.0692,2.0935,3.3337,true,-37.20,3.5079,true,3.1403,false,0.5211,1120,3206,0,0
0.70,0.6,single,3,reference,96,96,6144,6016,4301,4301,0.7000,0.7149,2.0665,2.0906,3.3337,true,-37.29,3.5079,true,3.1359,false,0.5204,1130,3202,0,0
0.70,0.6,hot_cold,1,gross,96,96,6144,5952,4301,4301,0.7000,0.7226,2.0526,2.0698,3.3337,true,-37.91,3.6051,true,3.1048,false,0.5170,1537,3181,0,0
0.70,0.6,hot_cold,2,gross,96,96,6144,5952,4301,4301,0.7000,0.7226,2.0538,2.0778,3.3337,true,-37.67,3.6051,true,3.1167,false,0.5173,1537,3183,0,0
0.70,0.6,hot_cold,3,gross,96,96,6144,5952,4301,4301,0.7000,0.7226,2.0558,2.0738,3.3337,true,-37.79,3.6051,true,3.1106,false,0.5178,1537,3186,0,0
0.70,0.6,hot_cold_net,1,net,96,97,6208,6016,4301,4301,0.6928,0.7149,2.0074,2.0254,3.2554,true,-37.78,3.5079,true,3.0381,false,0.5063,1536,3109,0,0
0.70,0.6,hot_cold_net,2,net,96,97,6208,6016,4301,4301,0.6928,0.7149,2.0047,2.0239,3.2554,true,-37.83,3.5079,true,3.0358,false,0.5056,1536,3105,0,0
0.70,0.6,hot_cold_net,3,net,96,97,6208,6016,4301,4301,0.6928,0.7149,2.0085,2.0251,3.2554,true,-37.79,3.5079,true,3.0377,false,0.5065,1536,3111,0,0
0.70,0.6,hot_cold_extra2,1,none,96,98,6272,6080,4301,4301,0.6857,0.7074,1.9688,1.9906,3.1821,true,-37.44,3.4177,true,2.9860,false,0.4967,1535,3048,0,0
0.70,0.6,hot_cold_extra2,2,none,96,98,6272,6080,4301,4301,0.6857,0.7074,1.9642,1.9777,3.1821,true,-37.85,3.4177,true,2.9665,false,0.4954,1535,3041,0,0
0.70,0.6,hot_cold_extra2,3,none,96,98,6272,6080,4301,4301,0.6857,0.7074,1.9681,1.9868,3.1821,true,-37.56,3.4177,true,2.9802,false,0.4964,1535,3047,0,0
0.80,0.6,single,1,reference,96,96,6144,6016,4915,4915,0.8000,0.8170,3.0071,3.0348,4.9992,true,-39.29,5.4641,true,4.5522,false,0.6700,1355,4681,0,0
0.80,0.6,single,2,reference,96,96,6144,6016,4915,4915,0.8000,0.8170,3.0078,3.0221,4.9992,true,-39.55,5.4641,true,4.5332,false,0.6701,1362,4682,0,0
0.80,0.6,single,3,reference,96,96,6144,6016,4915,4915,0.8000,0.8170,3.0248,3.0391,4.9992,true,-39.21,5.4641,true,4.5587,false,0.6718,1335,4709,0,0
0.80,0.6,hot_cold,1,gross,96,96,6144,5952,4915,4915,0.8000,0.8258,3.0153,3.0393,4.9992,true,-39.20,5.7396,true,4.5589,false,0.6707,1547,4695,0,0
0.80,0.6,hot_cold,2,gross,96,96,6144,5952,4915,4915,0.8000,0.8258,3.0171,3.0465,4.9992,true,-39.06,5.7396,true,4.5698,false,0.6709,1547,4698,0,0
0.80,0.6,hot_cold,3,gross,96,96,6144,5952,4915,4915,0.8000,0.8258,3.0204,3.0466,4.9992,true,-39.06,5.7396,true,4.5698,false,0.6712,1547,4703,0,0
0.80,0.6,hot_cold_net,1,net,96,97,6208,6016,4915,4915,0.7917,0.8170,2.8995,2.9327,4.8012,true,-38.92,5.4641,true,4.3990,false,0.6576,1546,4513,0,0
0.80,0.6,hot_cold_net,2,net,96,97,6208,6016,4915,4915,0.7917,0.8170,2.8924,2.9174,4.8012,true,-39.24,5.4641,true,4.3761,false,0.6568,1546,4502,0,0
0.80,0.6,hot_cold_net,3,net,96,97,6208,6016,4915,4915,0.7917,0.8170,2.8925,2.9101,4.8012,true,-39.39,5.4641,true,4.3652,false,0.6568,1546,4502,0,0
0.80,0.6,hot_cold_extra2,1,none,96,98,6272,6080,4915,4915,0.7836,0.8084,2.7842,2.8060,4.6220,true,-39.29,5.2189,true,4.2090,false,0.6435,1545,4332,0,0
0.80,0.6,hot_cold_extra2,2,none,96,98,6272,6080,4915,4915,0.7836,0.8084,2.7830,2.8051,4.6220,true,-39.31,5.2189,true,4.2077,false,0.6434,1545,4330,0,0
0.80,0.6,hot_cold_extra2,3,none,96,98,6272,6080,4915,4915,0.7836,0.8084,2.7792,2.7961,4.6220,true,-39.50,5.2189,true,4.1941,false,0.6428,1546,4325,0,0
0.90,0.6,single,1,reference,96,96,6144,6016,5530,5530,0.9001,0.9192,6.3255,6.3546,10.0065,true,-36.50,12.3786,true,9.5319,false,0.8426,1445,9875,0,0
0.90,0.6,single,2,reference,96,96,6144,6016,5530,5530,0.9001,0.9192,6.3293,6.3586,10.0065,true,-36.46,12.3786,true,9.5379,false,0.8427,1446,9881,0,0
0.90,0.6,single,3,reference,96,96,6144,6016,5530,5530,0.9001,0.9192,6.3503,6.3826,10.0065,true,-36.22,12.3786,true,9.5739,false,0.8432,1448,9914,0,0
0.90,0.6,hot_cold,1,gross,96,96,6144,5952,5530,5530,0.9001,0.9291,6.4259,6.4618,10.0065,true,-35.42,14.1043,true,9.6927,false,0.8450,1556,10033,0,0
0.90,0.6,hot_cold,2,gross,96,96,6144,5952,5530,5530,0.9001,0.9291,6.4207,6.4528,10.0065,true,-35.51,14.1043,true,9.6792,false,0.8448,1557,10026,0,0
0.90,0.6,hot_cold,3,gross,96,96,6144,5952,5530,5530,0.9001,0.9291,6.4336,6.4566,10.0065,true,-35.48,14.1043,true,9.6849,false,0.8452,1556,10045,0,0
0.90,0.6,hot_cold_net,1,net,96,97,6208,6016,5530,5530,0.8908,0.9192,5.7629,5.8141,9.1563,true,-36.50,12.3786,true,8.7211,false,0.8273,1555,8996,0,0
0.90,0.6,hot_cold_net,2,net,96,97,6208,6016,5530,5530,0.8908,0.9192,5.7545,5.7923,9.1563,true,-36.74,12.3786,true,8.6884,false,0.8270,1555,8983,0,0
0.90,0.6,hot_cold_net,3,net,96,97,6208,6016,5530,5530,0.8908,0.9192,5.7539,5.7936,9.1563,true,-36.73,12.3786,true,8.6904,false,0.8270,1555,8982,0,0
0.90,0.6,hot_cold_extra2,1,none,96,98,6272,6080,5530,5530,0.8817,0.9095,5.2425,5.2624,8.4528,true,-37.74,11.0545,true,7.8937,false,0.8102,1554,8182,0,0
0.90,0.6,hot_cold_extra2,2,none,96,98,6272,6080,5530,5530,0.8817,0.9095,5.2469,5.2815,8.4528,true,-37.52,11.0545,true,7.9222,false,0.8103,1554,8189,0,0
0.90,0.6,hot_cold_extra2,3,none,96,98,6272,6080,5530,5530,0.8817,0.9095,5.2393,5.2611,8.4528,true,-37.76,11.0545,true,7.8916,false,0.8101,1554,8177,0,0
0.50,0.9,single,1,reference,96,96,6144,6016,3072,3072,0.5000,0.5106,1.4617,1.4822,2.0000,true,-25.89,2.0435,true,2.2233,false,0.3224,1119,2238,0,0
0.50,0.9,single,2,reference,96,96,6144,6016,3072,3072,0.5000,0.5106,1.4614,1.4841,2.0000,true,-25.79,2.0435,true,2.2262,false,0.3223,1119,2237,0,0
0.50,0.9,single,3,reference,96,96,6144,6016,3072,3072,0.5000,0.5106,1.4617,1.4837,2.0000,true,-25.81,2.0435,true,2.2256,false,0.3224,1119,2238,0,0
0.50,0.9,hot_cold,1,gross,96,96,6144,5952,3072,3072,0.5000,0.5161,1.4049,1.4214,2.0000,true,-28.93,2.0667,true,2.1321,false,0.2943,1518,2150,0,0
0.50,0.9,hot_cold,2,gross,96,96,6144,5952,3072,3072,0.5000,0.5161,1.4022,1.4175,2.0000,true,-29.13,2.0667,true,2.1262,false,0.2929,1518,2146,0,0
0.50,0.9,hot_cold,3,gross,96,96,6144,5952,3072,3072,0.5000,0.5161,1.4028,1.4179,2.0000,true,-29.10,2.0667,true,2.1269,false,0.2931,1518,2147,0,0
0.50,0.9,hot_cold_net,1,net,96,97,6208,6016,3072,3072,0.4948,0.5106,1.3923,1.4066,1.9796,true,-28.95,2.0435,true,2.1098,false,0.2879,1517,2129,0,0
0.50,0.9,hot_cold_net,2,net,96,97,6208,6016,3072,3072,0.4948,0.5106,1.3926,1.4070,1.9796,true,-28.92,2.0435,true,2.1105,false,0.2880,1517,2130,0,0
0.50,0.9,hot_cold_net,3,net,96,97,6208,6016,3072,3072,0.4948,0.5106,1.3917,1.4090,1.9796,true,-28.82,2.0435,true,2.1135,false,0.2876,1517,2128,0,0
0.50,0.9,hot_cold_extra2,1,none,96,98,6272,6080,3072,3072,0.4898,0.5053,1.3850,1.4030,1.9600,true,-28.42,2.0213,true,2.1046,false,0.2842,1516,2117,0,0
0.50,0.9,hot_cold_extra2,2,none,96,98,6272,6080,3072,3072,0.4898,0.5053,1.3836,1.3994,1.9600,true,-28.60,2.0213,true,2.0991,false,0.2834,1516,2115,0,0
0.50,0.9,hot_cold_extra2,3,none,96,98,6272,6080,3072,3072,0.4898,0.5053,1.3844,1.4003,1.9600,true,-28.55,2.0213,true,2.1005,false,0.2838,1516,2116,0,0
0.60,0.9,single,1,reference,96,96,6144,6016,3686,3686,0.5999,0.6127,1.7013,1.7279,2.4996,true,-30.87,2.5820,true,2.5918,false,0.4179,1311,2622,0,0
0.60,0.9,single,2,reference,96,96,6144,6016,3686,3686,0.5999,0.6127,1.6995,1.7259,2.4996,true,-30.95,2.5820,true,2.5889,false,0.4175,1309,2618,0,0
0.60,0.9,single,3,reference,96,96,6144,6016,3686,3686,0.5999,0.6127,1.7016,1.7274,2.4996,true,-30.89,2.5820,true,2.5910,false,0.4181,1311,2622,0,0
0.60,0.9,hot_cold,1,gross,96,96,6144,5952,3686,3686,0.5999,0.6193,1.6541,1.6825,2.4996,true,-32.69,2.6267,true,2.5238,false,0.4009,1528,2549,0,0
0.60,0.9,hot_cold,2,gross,96,96,6144,5952,3686,3686,0.5999,0.6193,1.6591,1.6814,2.4996,true,-32.73,2.6267,true,2.5221,false,0.4028,1528,2557,0,0
0.60,0.9,hot_cold,3,gross,96,96,6144,5952,3686,3686,0.5999,0.6193,1.6604,1.6860,2.4996,true,-32.55,2.6267,true,2.5290,false,0.4032,1528,2559,0,0
0.60,0.9,hot_cold_net,1,net,96,97,6208,6016,3686,3686,0.5938,0.6127,1.6397,1.6653,2.4615,true,-32.35,2.5820,true,2.4980,false,0.3957,1527,2526,0,0
0.60,0.9,hot_cold_net,2,net,96,97,6208,6016,3686,3686,0.5938,0.6127,1.6438,1.6670,2.4615,true,-32.28,2.5820,true,2.5005,false,0.3973,1527,2532,0,0
0.60,0.9,hot_cold_net,3,net,96,97,6208,6016,3686,3686,0.5938,0.6127,1.6390,1.6613,2.4615,true,-32.51,2.5820,true,2.4920,false,0.3954,1527,2525,0,0
0.60,0.9,hot_cold_extra2,1,none,96,98,6272,6080,3686,3686,0.5877,0.6062,1.6175,1.6452,2.4254,true,-32.17,2.5397,true,2.4677,false,0.3875,1526,2490,0,0
0.60,0.9,hot_cold_extra2,2,none,96,98,6272,6080,3686,3686,0.5877,0.6062,1.6206,1.6442,2.4254,true,-32.21,2.5397,true,2.4663,false,0.3887,1526,2495,0,0
0.60,0.9,hot_cold_extra2,3,none,96,98,6272,6080,3686,3686,0.5877,0.6062,1.6181,1.6375,2.4254,true,-32.48,2.5397,true,2.4563,false,0.3877,1526,2491,0,0
0.70,0.9,single,1,reference,96,96,6144,6016,4301,4301,0.7000,0.7149,2.1880,2.2257,3.3337,true,-33.24,3.5079,true,3.3386,false,0.5474,1147,3391,0,0
0.70,0.9,single,2,reference,96,96,6144,6016,4301,4301,0.7000,0.7149,2.1988,2.2315,3.3337,true,-33.06,3.5079,true,3.3472,false,0.5496,1155,3408,0,0
0.70,0.9,single,3,reference,96,96,6144,6016,4301,4301,0.7000,0.7149,2.2027,2.2381,3.3337,true,-32.86,3.5079,true,3.3572,false,0.5503,1152,3415,0,0
0.70,0.9,hot_cold,1,gross,96,96,6144,5952,4301,4301,0.7000,0.7226,2.1129,2.1497,3.3337,true,-35.52,3.6051,true,3.2246,false,0.5310,1537,3275,0,0
0.70,0.9,hot_cold,2,gross,96,96,6144,5952,4301,4301,0.7000,0.7226,2.1109,2.1484,3.3337,true,-35.56,3.6051,true,3.2225,false,0.5305,1537,3272,0,0
0.70,0.9,hot_cold,3,gross,96,96,6144,5952,4301,4301,0.7000,0.7226,2.1184,2.1506,3.3337,true,-35.49,3.6051,true,3.2259,false,0.5321,1537,3284,0,0
0.70,0.9,hot_cold_net,1,net,96,97,6208,6016,4301,4301,0.6928,0.7149,2.0647,2.0954,3.2554,true,-35.63,3.5079,true,3.1431,false,0.5199,1537,3200,0,0
0.70,0.9,hot_cold_net,2,net,96,97,6208,6016,4301,4301,0.6928,0.7149,2.0730,2.1006,3.2554,true,-35.47,3.5079,true,3.1510,false,0.5220,1536,3212,0,0
0.70,0.9,hot_cold_net,3,net,96,97,6208,6016,4301,4301,0.6928,0.7149,2.0699,2.1017,3.2554,true,-35.44,3.5079,true,3.1526,false,0.5213,1536,3207,0,0
0.70,0.9,hot_cold_extra2,1,none,96,98,6272,6080,4301,4301,0.6857,0.7074,2.0258,2.0648,3.1821,true,-35.11,3.4177,true,3.0972,false,0.5109,1535,3137,0,0
0.70,0.9,hot_cold_extra2,2,none,96,98,6272,6080,4301,4301,0.6857,0.7074,2.0259,2.0551,3.1821,true,-35.42,3.4177,true,3.0827,false,0.5110,1535,3137,0,0
0.70,0.9,hot_cold_extra2,3,none,96,98,6272,6080,4301,4301,0.6857,0.7074,2.0276,2.0607,3.1821,true,-35.24,3.4177,true,3.0911,false,0.5113,1535,3140,0,0
0.80,0.9,single,1,reference,96,96,6144,6016,4915,4915,0.8000,0.8170,3.1323,3.1800,4.9992,true,-36.39,5.4641,true,4.7700,false,0.6832,1293,4877,0,0
0.80,0.9,single,2,reference,96,96,6144,6016,4915,4915,0.8000,0.8170,3.1323,3.1833,4.9992,true,-36.32,5.4641,true,4.7749,false,0.6831,1297,4877,0,0
0.80,0.9,single,3,reference,96,96,6144,6016,4915,4915,0.8000,0.8170,3.1308,3.1656,4.9992,true,-36.68,5.4641,true,4.7484,false,0.6831,1300,4874,0,0
0.80,0.9,hot_cold,1,gross,96,96,6144,5952,4915,4915,0.8000,0.8258,3.0626,3.1054,4.9992,true,-37.88,5.7396,true,4.6581,false,0.6758,1547,4769,0,0
0.80,0.9,hot_cold,2,gross,96,96,6144,5952,4915,4915,0.8000,0.8258,3.0633,3.1095,4.9992,true,-37.80,5.7396,true,4.6642,false,0.6759,1547,4770,0,0
0.80,0.9,hot_cold,3,gross,96,96,6144,5952,4915,4915,0.8000,0.8258,3.0550,3.0775,4.9992,true,-38.44,5.7396,true,4.6163,false,0.6750,1547,4757,0,0
0.80,0.9,hot_cold_net,1,net,96,97,6208,6016,4915,4915,0.7917,0.8170,2.9545,2.9968,4.8012,true,-37.58,5.4641,true,4.4952,false,0.6640,1546,4599,0,0
0.80,0.9,hot_cold_net,2,net,96,97,6208,6016,4915,4915,0.7917,0.8170,2.9422,2.9840,4.8012,true,-37.85,5.4641,true,4.4760,false,0.6626,1546,4580,0,0
0.80,0.9,hot_cold_net,3,net,96,97,6208,6016,4915,4915,0.7917,0.8170,2.9435,2.9851,4.8012,true,-37.83,5.4641,true,4.4777,false,0.6627,1546,4582,0,0
0.80,0.9,hot_cold_extra2,1,none,96,98,6272,6080,4915,4915,0.7836,0.8084,2.8399,2.8878,4.6220,true,-37.52,5.2189,true,4.3318,false,0.6505,1545,4419,0,0
